STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,subregion,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MEDICAL_PROCEDURE,Medical procedure,OCCUPATION,Occupation,DIAGNOSTIC_TYPE,Diagnostic category,PROVIDER,Provider,FUNCTION,Healthcare function,MODE_PROVISION,Mode of provision,CARE_TYPE,Care type,HEALTH_FACILITY,Medical technology,AGE,Age,SEX,Sex,DATA_SRCE,Data source,WAITING_TIME,Waiting time,DISEASE,Disease,CANCER_SITE,Cancer site,CONSULTATION_TYPE,Consultation type,TIME_PERIOD,Time period,PROC_TOT,PROC_PER1,Avg_rate,DENOM,,# of appen,,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,9886,94.9,,10417281.35,,988600000,9886,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,9859,95,,10377894.74,,985900000,9859,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,9390,90.7,,10352811.47,,939000000,9390,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,8895,86,,10343023.26,,889500000,8895,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,8782,85,,10331764.71,,878200000,8782,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,8743,84.4,,10359004.74,,874300000,8743,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,7537,72.6,,10381542.7,,753700000,7537,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,7817,75.1,,10408788.28,,781700000,7817,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,8100,77.6,,10438144.33,,810000000,8100,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,PRT,Southern Europe,Portugal,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,5904,56.8,101.0833333,10394366.2,10445138.44,590400000,5904,,P,Provisional value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,54838,269.2,,20370728.08,,5483800000,54838,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,47870,236.4,,20249576.99,,4787000000,47870,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,46394,230.3,,20145028.22,,4639400000,46394,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,42634,212.5,,20063058.82,,4263400000,42634,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,44455,222.4,,19988758.99,,4445500000,44455,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,41646,209.1,,19916786.23,,4164600000,41646,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,40174,202.7,,19819437.59,,4017400000,40174,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,35845,181.9,,19705882.35,,3584500000,35845,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,30833,157.4,,19588945.36,,3083300000,30833,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,25613,131.5,,19477566.54,,2561300000,25613,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,23714,122.4,,19374183.01,,2371400000,23714,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,14871,77.2,,19262953.37,,1487100000,14871,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,15465,80.9,,19116192.83,,1546500000,15465,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,ROU,Eastern Europe,Romania,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,16909,89.1,173.0714286,18977553.31,19718332.26,1690900000,16909,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,6822,95.7,,7128526.646,,682200000,6822,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,6636,93.5,,7097326.203,,663600000,6636,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,6725,95.3,,7056663.169,,672500000,6725,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,6823,97.2,,7019547.325,,682300000,6823,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,6593,94.4,,6984110.169,,659300000,6593,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6713,96.7,,6942088.935,,671300000,6713,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,5678,82.3,,6899149.453,,567800000,5678,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,5977,87.5,,6830857.143,,597700000,5977,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SRB,Eastern Europe,Serbia,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6001,89.3,92.43333333,6720044.793,6964257.093,600100000,6001,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,9726,180.1,,5400333.148,,972600000,9726,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,9232,171.6,,5379953.38,,923200000,9232,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,9069,168.6,,5379003.559,,906900000,9069,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,8512,158.2,,5380530.973,,851200000,8512,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,7681,142.7,,5382620.883,,768100000,7681,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,7004,130,,5387692.308,,700400000,7004,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,6750,125.2,,5391373.802,,675000000,6750,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,7452,138.1,,5396089.79,,745200000,7452,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,6230,115.2,,5407986.111,,623000000,6230,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,5497,100.9,,5447968.285,,549700000,5497,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,5188,95.1,,5455310.2,,518800000,5188,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,4861,89,,5461797.753,,486100000,4861,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,4930,90.6,,5441501.104,,493000000,4930,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_PROC@DF_KEY_INDIC(1.1),Healthcare utilisation,I,SVK,Eastern Europe,Slovak Republic,PRC,Surgical procedures,PRC,Procedures,CM470_471,Appendectomy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,4828,88.9,128.1571429,5430821.147,5410213.032,482800000,4828,,,,,,,,,,,
