Author,StudyYear,Continent,Country,Region,geo_type,zoom,admin,name,name_format,AgeRange,age_cat,Subgroup,Year,year_mid,IBD_IncidencePer100000,CD_IncidencePer100000,UC_IncidencePer100000,IBDU_IncidencePer100000,IBD_PrevalencePer100000,CD_PrevalencePer100000,UC_PrevalencePer100000,IBDU_PrevalencePer100000,Standardization,Reference,URL
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2007,2007,12.8,7.7,3.9,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2008,2008,12.2,6.3,4.9,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2009,2009,12.7,7.3,4.7,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2010,2010,12.5,6.8,3.8,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2011,2011,12.7,7.4,4,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2012,2012,15,9,4.5,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2013,2013,14.6,7.5,5.5,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2014,2014,15.3,6.9,6.4,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2015,2015,16,9,5,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Females,2016,2016,10.5,,,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Males,2016,2016,19.1,,,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<18,Pediatric-Onset,Overall,2016,2016,14.9,8.8,4.3,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<12,Pediatric-Onset,Overall,2016,2016,5.8,,,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,12-18,Pediatric-Onset,Overall,2016,2016,33.3,,,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: TEMPORAL TRENDS IN EPIDEMIOLOGY DURING THE EARLY 21st CENTURY. Gastroenterology. 2019;156:s23.,http://dx.doi.org/10.1016/s0016-5085(19)36833-7
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<20,Pediatric-Onset,Females,2000-2016,2008,,12.8,,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: SOCIODEMOGRAPHIC  TRENDS IN INCIDENCE. Gastroenterology. 2019;156:400.,http://dx.doi.org/10.1016/s0016-5085(19)37851-5
Pasvol,2019,Europe,United Kingdom,UK,country,,United Kingdom,United Kingdom,United Kingdom,<20,Pediatric-Onset,Males,2000-2016,2008,,17.1,,,,,,,,Pasvol et al. INFLAMMATORY BOWEL DISEASE IN UK PRIMARY CARE: SOCIODEMOGRAPHIC  TRENDS IN INCIDENCE. Gastroenterology. 2019;156:400.,http://dx.doi.org/10.1016/s0016-5085(19)37851-5
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,1994,1994,9.46,5.23,3.92,0.31,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,1994,1994,1.32,0.48,0.84,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,1994,1994,3.79,1.21,2.58,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,1994,1994,17.15,10.13,6.39,0.64,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,1995,1995,8.53,5.12,2.95,0.45,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,1995,1995,0.6,0,0.6,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,1995,1995,2.86,1.51,1.01,0.34,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,1995,1995,16.08,10.04,5.24,0.8,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,1996,1996,9.1,5.37,3.29,0.44,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,1996,1996,1.32,0.48,0.84,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,1996,1996,2.3,1.48,0.33,0.49,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,1996,1996,17.22,10.26,6.26,0.7,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,1997,1997,9.83,6.48,2.91,0.44,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,1997,1997,1.1,0.49,0.61,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,1997,1997,3.19,1.91,0.96,0.32,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,1997,1997,18.48,12.43,5.28,0.77,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,1998,1998,9.14,5.4,3.23,0.51,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,1998,1998,0.87,0.12,0.5,0.25,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,1998,1998,1.88,0.63,1.25,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,1998,1998,17.95,11.1,5.93,0.92,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,1999,1999,8.54,5.26,2.82,0.46,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,1999,1999,0.63,0.25,0.38,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,1999,1999,3.88,2.48,1.24,0.16,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,1999,1999,15.75,9.74,5.11,0.89,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,2000,2000,9.18,5.28,3.27,0.63,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,2000,2000,0.89,0.25,0.64,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,2000,2000,3.1,1.7,1.08,0.31,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,2000,2000,17.31,10.16,5.96,1.19,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,2001,2001,9.21,5.47,3.27,0.47,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,2001,2001,1.54,0.64,0.77,0.13,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,2001,2001,2.95,1.86,0.78,0.31,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,2001,2001,17.04,10.23,6.04,0.77,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,2002,2002,8.06,5.21,2.38,0.47,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,2002,2002,0.65,0,0.65,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,2002,2002,3.76,2.19,1.25,0.31,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,2002,2002,14.84,9.97,4.03,0.84,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<18,Pediatric-Onset,Overall,2003,2003,8.93,4.97,3.59,0.36,,,,,age- and sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,<6,Very Early-Onset,Overall,2003,2003,1.94,0.65,1.29,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,6-9,Pediatric-Onset,Overall,2003,2003,3.01,1.74,1.27,0,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
Benchimol,2014,North America,Canada,Ontario,region,4,Canada,Ontario,Ontario,10-17,Pediatric-Onset,Overall,2003,2003,16.32,9.36,6.22,0.75,,,,,sex-standardized,"Benchimol et al. Incidence, Outcomes, and Health Services Burden of Very Early Onset Inflammatory Bowel Disease. Gastroenterology. 2014;147:803.",http://dx.doi.org/10.1053/j.gastro.2014.08.011
